mcrnum,rsrr,z2_rsrr,HRRCODE,HRRNAME
490060,0.31488496,0.005775437,376,"Kingsport,TN"
490114,0.39496842,0.97610295,376,"Kingsport,TN"
490127,0.35613084,0.50552922,376,"Kingsport,TN"
180020,0.33297974,0.22501998,377,"Knoxville,TN"
180021,0.36014929,0.55421865,377,"Knoxville,TN"
440011,0.34269184,0.34269619,377,"Knoxville,TN"
440015,0.30783015,-0.079703793,377,"Knoxville,TN"
440025,0.34352756,0.3528221,377,"Knoxville,TN"
440030,0.37209255,0.69892848,377,"Knoxville,TN"
440031,0.34077767,0.31950319,377,"Knoxville,TN"
440032,0.30131721,-0.15861753,377,"Knoxville,TN"
440033,0.36775616,0.64638686,377,"Knoxville,TN"
440034,0.31919444,0.057990994,377,"Knoxville,TN"
440050,0.32577446,0.13771756,377,"Knoxville,TN"
440054,0.27631041,-0.46161127,377,"Knoxville,TN"
440056,0.36490136,0.61179686,377,"Knoxville,TN"
440057,0.28945032,-0.30240223,377,"Knoxville,TN"
440067,0.35795239,0.52759993,377,"Knoxville,TN"
440068,0.27901575,-0.4288322,377,"Knoxville,TN"
440081,0.27100888,-0.52584708,377,"Knoxville,TN"
440084,0.35780144,0.52577096,377,"Knoxville,TN"
440110,0.26741216,-0.5694266,377,"Knoxville,TN"
440120,0.28277561,-0.38327602,377,"Knoxville,TN"
440125,0.28828132,-0.31656632,377,"Knoxville,TN"
440153,0.24341366,-0.86020333,377,"Knoxville,TN"
440173,0.31653589,0.025778847,377,"Knoxville,TN"
440180,0.34884259,0.41722149,377,"Knoxville,TN"
440226,0.3161653,0.021288587,377,"Knoxville,TN"
40019,0.32075623,0.076914363,379,"Memphis,TN"
40042,0.35699391,0.51598662,379,"Memphis,TN"
40069,0.33266535,0.22121075,379,"Memphis,TN"
40085,0.32857141,0.17160666,379,"Memphis,TN"
250009,0.35604233,0.50445676,379,"Memphis,TN"
250010,0.32989791,0.18767914,379,"Memphis,TN"
250042,0.34349185,0.35238951,379,"Memphis,TN"
250082,0.33529234,0.25304049,379,"Memphis,TN"
250093,0.32656935,0.14734878,379,"Memphis,TN"
440048,0.27432334,-0.48568749,379,"Memphis,TN"
440049,0.28439325,-0.36367595,379,"Memphis,TN"
440051,0.34792104,0.4060556,379,"Memphis,TN"
440072,0.37597856,0.74601316,379,"Memphis,TN"
440109,0.26258728,-0.62788701,379,"Memphis,TN"
440130,0.26953304,-0.54372901,379,"Memphis,TN"
440131,0.32663381,0.14812984,379,"Memphis,TN"
440152,0.32633534,0.14451344,379,"Memphis,TN"
440159,0.32628992,0.14396313,379,"Memphis,TN"
440174,0.30022192,-0.17188862,379,"Memphis,TN"
440183,0.3176237,0.038959302,379,"Memphis,TN"
440228,0.2831488,-0.37875435,379,"Memphis,TN"
180004,0.2679224,-0.56324422,380,"Nashville,TN"
180013,0.32872131,0.17342298,380,"Nashville,TN"
180051,0.35179973,0.45305148,380,"Nashville,TN"
180066,0.34819466,0.40937084,380,"Nashville,TN"
180124,0.34974831,0.42819563,380,"Nashville,TN"
440003,0.36863527,0.65703851,380,"Nashville,TN"
440006,0.29759875,-0.20367214,380,"Nashville,TN"
440007,0.38645047,0.8728956,380,"Nashville,TN"
440009,0.3306773,0.19712259,380,"Nashville,TN"
440010,0.31589618,0.018027868,380,"Nashville,TN"
440020,0.28148004,-0.39897367,380,"Nashville,TN"
440029,0.30167636,-0.15426593,380,"Nashville,TN"
440035,0.36448371,0.60673642,380,"Nashville,TN"
440039,0.32213598,0.093632139,380,"Nashville,TN"
440040,0.31147295,-0.035566002,380,"Nashville,TN"
440046,0.32030627,0.071462497,380,"Nashville,TN"
440053,0.35724843,0.51907039,380,"Nashville,TN"
440058,0.36491036,0.61190593,380,"Nashville,TN"
440059,0.28655326,-0.33750427,380,"Nashville,TN"
440065,0.33587271,0.26007253,380,"Nashville,TN"
440073,0.31337914,-0.012469785,380,"Nashville,TN"
440082,0.29339516,-0.25460473,380,"Nashville,TN"
440083,0.31934336,0.059795406,380,"Nashville,TN"
440111,0.33468047,0.24562678,380,"Nashville,TN"
440133,0.29130241,-0.27996141,380,"Nashville,TN"
440137,0.2616488,-0.63925797,380,"Nashville,TN"
440141,0.36754838,0.64386928,380,"Nashville,TN"
440144,0.36571735,0.62168372,380,"Nashville,TN"
440148,0.27329004,-0.49820751,380,"Nashville,TN"
440150,0.29366639,-0.25131837,380,"Nashville,TN"
440151,0.34250227,0.34039924,380,"Nashville,TN"
440161,0.33749142,0.27968559,380,"Nashville,TN"
440175,0.32612979,0.14202294,380,"Nashville,TN"
440186,0.36127561,0.56786561,380,"Nashville,TN"
440187,0.32560188,0.13562644,380,"Nashville,TN"
440192,0.30130473,-0.15876883,380,"Nashville,TN"
440193,0.29454276,-0.2406999,380,"Nashville,TN"
440194,0.28513122,-0.35473442,380,"Nashville,TN"
440197,0.31966659,0.063711882,380,"Nashville,TN"
440200,0.38846508,0.89730549,380,"Nashville,TN"
440227,0.32957083,0.18371609,380,"Nashville,TN"
450055,0.30254099,-0.14378974,382,"Abilene,TX"
450229,0.26209626,-0.63383645,382,"Abilene,TX"
450234,0.35498536,0.49165002,382,"Abilene,TX"
450411,0.31119838,-0.038892802,382,"Abilene,TX"
450498,0.35690215,0.51487482,382,"Abilene,TX"
450558,0.26351377,-0.61666119,382,"Abilene,TX"
450587,0.31936198,0.060021091,382,"Abilene,TX"
170166,0.34569368,0.37906784,383,"Amarillo,TX"
450099,0.28763789,-0.32436243,383,"Amarillo,TX"
450155,0.30597731,-0.10215364,383,"Amarillo,TX"
450209,0.24336973,-0.86073554,383,"Amarillo,TX"
450221,0.2723085,-0.51010031,383,"Amarillo,TX"
450231,0.25767976,-0.68734872,383,"Amarillo,TX"
450369,0.32857314,0.1716276,383,"Amarillo,TX"
450056,0.27191487,-0.51486969,385,"Austin,TX"
450124,0.29410022,-0.24606185,385,"Austin,TX"
450143,0.29028964,-0.29223263,385,"Austin,TX"
450219,0.29787913,-0.20027493,385,"Austin,TX"
450272,0.29720584,-0.20843287,385,"Austin,TX"
450431,0.3045637,-0.11928163,385,"Austin,TX"
450713,0.31190398,-0.030343436,385,"Austin,TX"
450718,0.29653925,-0.21650955,385,"Austin,TX"
450809,0.27673733,-0.45643854,385,"Austin,TX"
450824,0.33358735,0.23238206,385,"Austin,TX"
450867,0.25023356,-0.77757025,385,"Austin,TX"
670034,0.27992037,-0.41787142,385,"Austin,TX"
670041,0.35203061,0.4558489,385,"Austin,TX"
670043,0.29979929,-0.17700936,385,"Austin,TX"
450005,0.2821672,-0.39064783,386,"Beaumont,TX"
450034,0.2700243,-0.53777671,386,"Beaumont,TX"
450123,0.26954091,-0.5436337,386,"Beaumont,TX"
450346,0.30193254,-0.15116192,386,"Beaumont,TX"
450460,0.3150219,0.007434684,386,"Beaumont,TX"
450518,0.29232353,-0.26758909,386,"Beaumont,TX"
450573,0.27164435,-0.51814735,386,"Beaumont,TX"
450011,0.31700438,0.031455316,388,"Bryan,TX"
450299,0.25357863,-0.73703986,388,"Bryan,TX"
450046,0.29557288,-0.22821853,390,"Corpus Christi,TX"
450082,0.33374757,0.23432332,390,"Corpus Christi,TX"
450163,0.36754414,0.64381802,390,"Corpus Christi,TX"
450605,0.30017358,-0.17247432,390,"Corpus Christi,TX"
450788,0.31574413,0.016185544,390,"Corpus Christi,TX"
450828,0.33384088,0.23545392,390,"Corpus Christi,TX"
370014,0.43764719,1.4932183,391,"Dallas,TX"
450015,0.28325313,-0.37749013,391,"Dallas,TX"
450021,0.26912913,-0.54862303,391,"Dallas,TX"
450051,0.29648164,-0.21720755,391,"Dallas,TX"
450079,0.28891674,-0.30886734,391,"Dallas,TX"
450090,0.35950074,0.54636043,391,"Dallas,TX"
450188,0.44781858,1.6164595,391,"Dallas,TX"
450196,0.32599083,0.14033914,391,"Dallas,TX"
450236,0.31680527,0.029042816,391,"Dallas,TX"
450271,0.32690817,0.15145411,391,"Dallas,TX"
450280,0.2841157,-0.36703888,391,"Dallas,TX"
450292,0.26356274,-0.61606789,391,"Dallas,TX"
450324,0.31275082,-0.020082824,391,"Dallas,TX"
450352,0.301714,-0.15380986,391,"Dallas,TX"
450372,0.31051147,-0.047215763,391,"Dallas,TX"
450379,0.33293954,0.22453286,391,"Dallas,TX"
450389,0.3305274,0.19530627,391,"Dallas,TX"
450403,0.35152978,0.44978064,391,"Dallas,TX"
450447,0.34594795,0.38214871,391,"Dallas,TX"
450462,0.30043778,-0.16927318,391,"Dallas,TX"
450469,0.30348334,-0.13237181,391,"Dallas,TX"
450537,0.30954775,-0.058892604,391,"Dallas,TX"
450563,0.28638679,-0.33952135,391,"Dallas,TX"
450634,0.32446617,0.1218657,391,"Dallas,TX"
450641,0.29395941,-0.24776804,391,"Dallas,TX"
450647,0.30838117,-0.073027439,391,"Dallas,TX"
450651,0.2949577,-0.23567232,391,"Dallas,TX"
450669,0.30681899,-0.091955498,391,"Dallas,TX"
450678,0.27232629,-0.50988472,391,"Dallas,TX"
450683,0.3205888,0.074885711,391,"Dallas,TX"
450688,0.29699326,-0.21100858,391,"Dallas,TX"
450723,0.28169587,-0.39635861,391,"Dallas,TX"
450730,0.28239754,-0.3878569,391,"Dallas,TX"
450742,0.3199819,0.067532301,391,"Dallas,TX"
450743,0.27862519,-0.43356439,391,"Dallas,TX"
450771,0.33238822,0.21785289,391,"Dallas,TX"
450822,0.26076275,-0.64999384,391,"Dallas,TX"
450833,0.31559211,0.014343581,391,"Dallas,TX"
450840,0.35270551,0.46402636,391,"Dallas,TX"
450851,0.2688632,-0.55184507,391,"Dallas,TX"
450885,0.31402504,-0.004643698,391,"Dallas,TX"
450890,0.28077427,-0.40752521,391,"Dallas,TX"
670002,0.33936676,0.30240807,391,"Dallas,TX"
670025,0.34908414,0.42014819,391,"Dallas,TX"
670044,0.30594355,-0.10256277,391,"Dallas,TX"
670052,0.3559033,0.50277221,391,"Dallas,TX"
320004,0.34096935,0.32182577,393,"El Paso,TX"
320014,0.32543781,0.13363859,393,"El Paso,TX"
320018,0.26056018,-0.65244818,393,"El Paso,TX"
320085,0.29338029,-0.25478491,393,"El Paso,TX"
450002,0.29125464,-0.28054026,393,"El Paso,TX"
450024,0.30970278,-0.057014167,393,"El Paso,TX"
450107,0.27910358,-0.42776805,393,"El Paso,TX"
450668,0.30332187,-0.13432823,393,"El Paso,TX"
450877,0.28752887,-0.32568333,393,"El Paso,TX"
670047,0.30253929,-0.14381032,393,"El Paso,TX"
450039,0.27652088,-0.45906121,394,"Fort Worth,TX"
450064,0.28327766,-0.37719294,394,"Fort Worth,TX"
450085,0.31909132,0.056741595,394,"Fort Worth,TX"
450087,0.29224271,-0.2685684,394,"Fort Worth,TX"
450135,0.31840572,0.048434526,394,"Fort Worth,TX"
450137,0.23997615,-0.90185368,394,"Fort Worth,TX"
450148,0.29403931,-0.24679993,394,"Fort Worth,TX"
450203,0.27349487,-0.49572569,394,"Fort Worth,TX"
450351,0.3019968,-0.1503834,394,"Fort Worth,TX"
450419,0.28002205,-0.41663936,394,"Fort Worth,TX"
450451,0.31887659,0.054139882,394,"Fort Worth,TX"
450565,0.29189557,-0.27277446,394,"Fort Worth,TX"
450596,0.24146113,-0.88386101,394,"Fort Worth,TX"
450639,0.31478578,0.004573701,394,"Fort Worth,TX"
450672,0.29347256,-0.25366694,394,"Fort Worth,TX"
450675,0.28314584,-0.37879008,394,"Fort Worth,TX"
450677,0.28937811,-0.30327716,394,"Fort Worth,TX"
450779,0.30168805,-0.15412438,394,"Fort Worth,TX"
670023,0.2757237,-0.46872023,394,"Fort Worth,TX"
450028,0.31393218,-0.005768881,396,"Harlingen,TX"
450033,0.30814648,-0.075871088,396,"Harlingen,TX"
450128,0.27468863,-0.48126152,396,"Harlingen,TX"
450662,0.31603894,0.01975753,396,"Harlingen,TX"
450855,0.27444777,-0.48417991,396,"Harlingen,TX"
450018,0.31294486,-0.017731711,397,"Houston,TX"
450035,0.29172584,-0.27483094,397,"Houston,TX"
450068,0.27781433,-0.44338915,397,"Houston,TX"
450072,0.26088583,-0.64850247,397,"Houston,TX"
450076,0.41863218,1.2628238,397,"Houston,TX"
450097,0.26434121,-0.60663563,397,"Houston,TX"
450184,0.23721839,-0.93526793,397,"Houston,TX"
450187,0.27593628,-0.4661445,397,"Houston,TX"
450193,0.29004511,-0.29519543,397,"Houston,TX"
450211,0.32495901,0.12783718,397,"Houston,TX"
450214,0.31481615,0.00494166,397,"Houston,TX"
450222,0.28028986,-0.41339451,397,"Houston,TX"
450253,0.28092426,-0.40570781,397,"Houston,TX"
450289,0.22621642,-1.0685729,397,"Houston,TX"
450296,0.31718549,0.033649709,397,"Houston,TX"
450330,0.26735476,-0.57012206,397,"Houston,TX"
450347,0.27803451,-0.44072136,397,"Houston,TX"
450358,0.28888464,-0.30925626,397,"Houston,TX"
450370,0.36850053,0.655406,397,"Houston,TX"
450395,0.36036664,0.5568521,397,"Houston,TX"
450424,0.27422327,-0.48690009,397,"Houston,TX"
450438,0.42109072,1.2926127,397,"Houston,TX"
450465,0.32857794,0.17168574,397,"Houston,TX"
450484,0.28354347,-0.37397233,397,"Houston,TX"
450508,0.35758001,0.52308798,397,"Houston,TX"
450591,0.25564086,-0.71205288,397,"Houston,TX"
450610,0.24698493,-0.81693214,397,"Houston,TX"
450617,0.29987982,-0.17603366,397,"Houston,TX"
450638,0.27453816,-0.48308471,397,"Houston,TX"
450644,0.29789644,-0.20006512,397,"Houston,TX"
450656,0.36262912,0.58426529,397,"Houston,TX"
450659,0.2320037,-0.99845147,397,"Houston,TX"
450670,0.28124464,-0.40182599,397,"Houston,TX"
450684,0.26954019,-0.54364234,397,"Houston,TX"
450694,0.31948403,0.061499789,397,"Houston,TX"
450709,0.28639528,-0.33941844,397,"Houston,TX"
450716,0.32038128,0.072371379,397,"Houston,TX"
450749,0.33068219,0.19718181,397,"Houston,TX"
450775,0.29004952,-0.29514199,397,"Houston,TX"
450803,0.2771664,-0.45123979,397,"Houston,TX"
450820,0.24758013,-0.80972046,397,"Houston,TX"
450832,0.28785199,-0.32176831,397,"Houston,TX"
450839,0.2984859,-0.19292296,397,"Houston,TX"
450844,0.31051078,-0.047224067,397,"Houston,TX"
450847,0.31922287,0.058335483,397,"Houston,TX"
450848,0.3078841,-0.079050206,397,"Houston,TX"
450862,0.28019652,-0.41452548,397,"Houston,TX"
670004,0.29841956,-0.19372676,397,"Houston,TX"
670024,0.26248795,-0.62909055,397,"Houston,TX"
670031,0.28061771,-0.40942207,397,"Houston,TX"
670053,0.25709406,-0.69444537,397,"Houston,TX"
450037,0.29902595,-0.18637949,399,"Longview,TX"
450702,0.26244926,-0.62955922,399,"Longview,TX"
320022,0.2926085,-0.26413628,400,"Lubbock,TX"
320063,0.30330843,-0.13449109,400,"Lubbock,TX"
320065,0.2900551,-0.29507446,400,"Lubbock,TX"
320084,0.29338413,-0.25473833,400,"Lubbock,TX"
450040,0.28313723,-0.37889445,400,"Lubbock,TX"
450073,0.29887962,-0.18815249,400,"Lubbock,TX"
450162,0.32396558,0.11580033,400,"Lubbock,TX"
450399,0.29011938,-0.29429558,400,"Lubbock,TX"
450489,0.32146224,0.085468784,400,"Lubbock,TX"
450539,0.31124845,-0.038286157,400,"Lubbock,TX"
450653,0.26347846,-0.61708909,400,"Lubbock,TX"
450686,0.32420644,0.11871873,400,"Lubbock,TX"
450755,0.31614357,0.021025347,400,"Lubbock,TX"
450876,0.31285083,-0.018870978,400,"Lubbock,TX"
450119,0.27914977,-0.42720833,402,"McAllen,TX"
450176,0.34365946,0.35442033,402,"McAllen,TX"
450654,0.35000002,0.43124548,402,"McAllen,TX"
450711,0.28320652,-0.37805489,402,"McAllen,TX"
450869,0.28168777,-0.39645684,402,"McAllen,TX"
450132,0.27570236,-0.46897876,406,"Odessa,TX"
450178,0.3314462,0.20643893,406,"Odessa,TX"
450661,0.32226029,0.095138274,406,"Odessa,TX"
450340,0.31145164,-0.035824191,411,"San Angelo,TX"
450571,0.24859698,-0.79739982,411,"San Angelo,TX"
450007,0.29113942,-0.28193626,412,"San Antonio,TX"
450029,0.28754979,-0.32542986,412,"San Antonio,TX"
450058,0.29312426,-0.2578871,412,"San Antonio,TX"
450092,0.35974807,0.54935718,412,"San Antonio,TX"
450104,0.30968472,-0.057232995,412,"San Antonio,TX"
450108,0.31229034,-0.025662156,412,"San Antonio,TX"
450130,0.28074428,-0.40788847,412,"San Antonio,TX"
450154,0.37344229,0.71528262,412,"San Antonio,TX"
450165,0.39944828,1.0303829,412,"San Antonio,TX"
450177,0.32235235,0.096253708,412,"San Antonio,TX"
450213,0.30446538,-0.12047289,412,"San Antonio,TX"
450235,0.34971902,0.42784068,412,"San Antonio,TX"
450237,0.28404915,-0.36784521,412,"San Antonio,TX"
450293,0.29273278,-0.26263049,412,"San Antonio,TX"
450388,0.30905026,-0.064920418,412,"San Antonio,TX"
450604,0.25744763,-0.69016129,412,"San Antonio,TX"
450643,0.31722474,0.034125276,412,"San Antonio,TX"
450697,0.30321893,-0.13557547,412,"San Antonio,TX"
450878,0.33682072,0.27155906,412,"San Antonio,TX"
670055,0.28038669,-0.41222131,412,"San Antonio,TX"
450054,0.30708975,-0.088674918,413,"Temple,TX"
450152,0.28747568,-0.32632789,413,"Temple,TX"
450080,0.28937715,-0.30328873,416,"Tyler,TX"
450083,0.31552517,0.013532554,416,"Tyler,TX"
450102,0.24930975,-0.78876358,416,"Tyler,TX"
450194,0.36734551,0.6414113,416,"Tyler,TX"
450283,0.31132418,-0.037368607,416,"Tyler,TX"
450475,0.35128695,0.44683844,416,"Tyler,TX"
450547,0.3460269,0.38310528,416,"Tyler,TX"
450580,0.33566457,0.25755063,416,"Tyler,TX"
450690,0.27403963,-0.48912516,416,"Tyler,TX"
450747,0.33106282,0.20179376,416,"Tyler,TX"
450884,0.31042203,-0.048299417,416,"Tyler,TX"
450023,0.28550327,-0.35022649,417,"Victoria,TX"
450147,0.28470641,-0.35988152,417,"Victoria,TX"
450597,0.34470057,0.36703494,417,"Victoria,TX"
450042,0.2810168,-0.40458661,418,"Waco,TX"
450052,0.31229511,-0.02560438,418,"Waco,TX"
450101,0.28849584,-0.31396714,418,"Waco,TX"
450192,0.36569819,0.62145156,418,"Waco,TX"
450348,0.33184621,0.21128559,418,"Waco,TX"
450400,0.38255176,0.82565707,418,"Waco,TX"
450658,0.31384161,-0.006866259,418,"Waco,TX"
450754,0.28619742,-0.34181577,418,"Waco,TX"
450010,0.29392499,-0.24818511,420,"Wichita Falls,TX"
450241,0.32130948,0.083617792,420,"Wichita Falls,TX"
450497,0.32960659,0.18414941,420,"Wichita Falls,TX"
450586,0.33867428,0.29401758,420,"Wichita Falls,TX"
460004,0.23034346,-1.0185677,421,"Ogden,UT"
460005,0.22478244,-1.0859476,421,"Ogden,UT"
460041,0.3021079,-0.14903723,421,"Ogden,UT"
460001,0.22875461,-1.0378189,422,"Provo,UT"
460013,0.21814971,-1.1663128,422,"Provo,UT"
460023,0.21323556,-1.2258549,422,"Provo,UT"
460052,0.28509623,-0.35515836,422,"Provo,UT"
130028,0.22626466,-1.0679884,423,"Salt Lake City,UT"
290008,0.27806899,-0.44030356,423,"Salt Lake City,UT"
460003,0.27714157,-0.45154059,423,"Salt Lake City,UT"
460006,0.19685091,-1.4243786,423,"Salt Lake City,UT"
460009,0.31192875,-0.030043364,423,"Salt Lake City,UT"
460010,0.2456997,-0.83250451,423,"Salt Lake City,UT"
460011,0.26896286,-0.55063754,423,"Salt Lake City,UT"
460014,0.22647467,-1.0654438,423,"Salt Lake City,UT"
460015,0.23438667,-0.96957839,423,"Salt Lake City,UT"
460019,0.30805334,-0.076999523,423,"Salt Lake City,UT"
460021,0.26011238,-0.65787405,423,"Salt Lake City,UT"
460042,0.25672576,-0.69890785,423,"Salt Lake City,UT"
460044,0.24127334,-0.88613629,423,"Salt Lake City,UT"
460047,0.21797913,-1.1683795,423,"Salt Lake City,UT"
460051,0.21900313,-1.1559724,423,"Salt Lake City,UT"
530011,0.29504684,-0.23459227,423,"Salt Lake City,UT"
530015,0.29810014,-0.19759703,423,"Salt Lake City,UT"
330079,0.25934947,-0.66711783,424,"Burlington,VT"
330084,0.31599349,0.019206855,424,"Burlington,VT"
330197,0.2283235,-1.0430424,424,"Burlington,VT"
330223,0.31342223,-0.011947636,424,"Burlington,VT"
330250,0.35906234,0.54104865,424,"Burlington,VT"
470001,0.30997485,-0.053717703,424,"Burlington,VT"
470003,0.29399696,-0.24731305,424,"Burlington,VT"
470005,0.26305482,-0.62222207,424,"Burlington,VT"
470024,0.30679378,-0.092260987,424,"Burlington,VT"
490023,0.33975372,0.30709657,426,"Arlington,VA"
490040,0.33012116,0.19038413,426,"Arlington,VA"
490043,0.27951539,-0.42277837,426,"Arlington,VA"
490045,0.29551572,-0.22891112,426,"Arlington,VA"
490050,0.28896576,-0.30827335,426,"Arlington,VA"
490063,0.31427354,-0.001632859,426,"Arlington,VA"
490101,0.32949895,0.18284512,426,"Arlington,VA"
490107,0.31229109,-0.025653129,426,"Arlington,VA"
490113,0.28739703,-0.32728085,426,"Arlington,VA"
490122,0.31432724,-0.00098216,426,"Arlington,VA"
490004,0.32757899,0.15958208,427,"Charlottesville,VA"
490009,0.35642874,0.50913876,427,"Charlottesville,VA"
490018,0.28044111,-0.41156194,427,"Charlottesville,VA"
490019,0.3941907,0.96667975,427,"Charlottesville,VA"
490077,0.30914649,-0.063754432,427,"Charlottesville,VA"
490021,0.31453732,0.001563223,428,"Lynchburg,VA"
490088,0.23473547,-0.96535212,428,"Lynchburg,VA"
490041,0.29199117,-0.27161607,429,"Newport News,VA"
490052,0.31171179,-0.032672159,429,"Newport News,VA"
490066,0.25172088,-0.75954926,429,"Newport News,VA"
490093,0.30667937,-0.093647249,429,"Newport News,VA"
490130,0.26058087,-0.6521976,429,"Newport News,VA"
340109,0.30317873,-0.13606259,430,"Norfolk,VA"
490007,0.3125003,-0.023118218,430,"Norfolk,VA"
490011,0.28286225,-0.38222629,430,"Norfolk,VA"
490017,0.27653125,-0.45893553,430,"Norfolk,VA"
490037,0.27764332,-0.44546115,430,"Norfolk,VA"
490044,0.30972585,-0.056734677,430,"Norfolk,VA"
490046,0.29054984,-0.28907987,430,"Norfolk,VA"
490057,0.32626155,0.14361936,430,"Norfolk,VA"
490092,0.28867438,-0.31180379,430,"Norfolk,VA"
490119,0.29417112,-0.24520279,430,"Norfolk,VA"
490120,0.32743943,0.15789105,430,"Norfolk,VA"
490020,0.37219009,0.70011038,431,"Richmond,VA"
490022,0.34041461,0.31510431,431,"Richmond,VA"
490032,0.3083787,-0.073057413,431,"Richmond,VA"
490059,0.29825789,-0.19568573,431,"Richmond,VA"
490067,0.30002922,-0.17422348,431,"Richmond,VA"
490069,0.26411733,-0.60934818,431,"Richmond,VA"
490084,0.25838536,-0.67879933,431,"Richmond,VA"
490090,0.33257619,0.22013034,431,"Richmond,VA"
490094,0.26708633,-0.57337451,431,"Richmond,VA"
490097,0.29534832,-0.2309394,431,"Richmond,VA"
490098,0.3266663,0.14852343,431,"Richmond,VA"
490112,0.29232061,-0.2676245,431,"Richmond,VA"
490118,0.2993848,-0.18203151,431,"Richmond,VA"
490123,0.22888526,-1.0362359,431,"Richmond,VA"
490136,0.26366785,-0.61479431,431,"Richmond,VA"
490140,0.28802299,-0.31969634,431,"Richmond,VA"
490024,0.32183698,0.090009235,432,"Roanoke,VA"
490042,0.30851957,-0.0713505,432,"Roanoke,VA"
490048,0.30583489,-0.10387933,432,"Roanoke,VA"
490089,0.26309526,-0.62173206,432,"Roanoke,VA"
490110,0.34716555,0.39690176,432,"Roanoke,VA"
490111,0.36715412,0.63909233,432,"Roanoke,VA"
490116,0.38893059,0.90294588,432,"Roanoke,VA"
490117,0.35158494,0.45044905,432,"Roanoke,VA"
490126,0.32169378,0.088274159,432,"Roanoke,VA"
510046,0.34089383,0.32091075,432,"Roanoke,VA"
510071,0.34409815,0.3597357,432,"Roanoke,VA"
490005,0.31422806,-0.002183896,435,"Winchester,VA"
490033,0.24321118,-0.86265659,435,"Winchester,VA"
510008,0.28034657,-0.41270736,435,"Winchester,VA"
500003,0.30032021,-0.17069772,437,"Everett,WA"
500007,0.33112508,0.2025481,437,"Everett,WA"
500014,0.26919219,-0.54785889,437,"Everett,WA"
500060,0.28198472,-0.39285883,437,"Everett,WA"
500084,0.29692641,-0.21181852,437,"Everett,WA"
500019,0.26615551,-0.58465266,438,"Olympia,WA"
500024,0.25720084,-0.69315159,438,"Olympia,WA"
500139,0.29725826,-0.20779769,438,"Olympia,WA"
500001,0.26165426,-0.63919193,439,"Seattle,WA"
500005,0.2722359,-0.51097995,439,"Seattle,WA"
500008,0.31927463,0.05896271,439,"Seattle,WA"
500011,0.28186521,-0.39430684,439,"Seattle,WA"
500015,0.34222528,0.3370432,439,"Seattle,WA"
500025,0.32532358,0.13225451,439,"Seattle,WA"
500026,0.29744005,-0.20559499,439,"Seattle,WA"
500027,0.2734949,-0.49572533,439,"Seattle,WA"
500030,0.2879875,-0.32012638,439,"Seattle,WA"
500031,0.32238099,0.096600726,439,"Seattle,WA"
500039,0.29661429,-0.21560031,439,"Seattle,WA"
500051,0.25519893,-0.71740764,439,"Seattle,WA"
500064,0.33488962,0.24816097,439,"Seattle,WA"
500072,0.2594066,-0.66642559,439,"Seattle,WA"
500088,0.3166762,0.027478898,439,"Seattle,WA"
500124,0.255339,-0.71571046,439,"Seattle,WA"
500141,0.29802471,-0.19851096,439,"Seattle,WA"
130003,0.2740193,-0.48937145,440,"Spokane,WA"
130049,0.25162399,-0.76072323,440,"Spokane,WA"
500002,0.2172226,-1.177546,440,"Spokane,WA"
500016,0.22245508,-1.1141468,440,"Spokane,WA"
500033,0.26928389,-0.5467478,440,"Spokane,WA"
500044,0.29470491,-0.23873517,440,"Spokane,WA"
500049,0.24431643,-0.84926492,440,"Spokane,WA"
500053,0.27275017,-0.50474882,440,"Spokane,WA"
500054,0.25182629,-0.75827205,440,"Spokane,WA"
500058,0.28567222,-0.3481794,440,"Spokane,WA"
500077,0.2269671,-1.0594773,440,"Spokane,WA"
500119,0.26254341,-0.62841856,440,"Spokane,WA"
500021,0.27262318,-0.50628746,441,"Tacoma,WA"
500079,0.29320166,-0.25694934,441,"Tacoma,WA"
500108,0.29154238,-0.27705383,441,"Tacoma,WA"
500129,0.32058907,0.07488896,441,"Tacoma,WA"
500012,0.32067803,0.075966835,442,"Yakima,WA"
500036,0.26155764,-0.64036256,442,"Yakima,WA"
500037,0.34647709,0.38856003,442,"Yakima,WA"
510002,0.33830324,0.2895219,443,"Charleston,WV"
510018,0.37115112,0.68752176,443,"Charleston,WV"
510022,0.33094588,0.20037681,443,"Charleston,WV"
510029,0.29497632,-0.23544663,443,"Charleston,WV"
510031,0.27723917,-0.450358,443,"Charleston,WV"
510033,0.30835727,-0.073317043,443,"Charleston,WV"
510038,0.33884215,0.29605165,443,"Charleston,WV"
510048,0.32318148,0.10629983,443,"Charleston,WV"
510053,0.32467636,0.12441253,443,"Charleston,WV"
510058,0.32784611,0.1628186,443,"Charleston,WV"
510062,0.41723132,1.2458503,443,"Charleston,WV"
510070,0.34184331,0.33241498,443,"Charleston,WV"
510077,0.35492963,0.49097475,443,"Charleston,WV"
510082,0.34224305,0.3372584,443,"Charleston,WV"
510085,0.30674458,-0.09285716,443,"Charleston,WV"
180009,0.36119264,0.56686032,444,"Huntington,WV"
180036,0.33200285,0.21318354,444,"Huntington,WV"
180128,0.32940623,0.18172175,444,"Huntington,WV"
510007,0.29278055,-0.26205164,444,"Huntington,WV"
510012,0.3924419,0.94549048,444,"Huntington,WV"
510055,0.32081825,0.077665806,444,"Huntington,WV"
210017,0.24357989,-0.85818911,445,"Morgantown,WV"
